SRR3405783_2	SRR3405784_2	SRR3405785_2	SRR3405786_2	SRR3405787_2	SRR3405788_2	SRR3405789_2	SRR3405790_2	SRR3405791_2	SRR3405792_2	SRR3405793_2	SRR3405794_2	SRR3405795_2	SRR3405796_2	SRR3405797_2	SRR3405798_2	SRR3405799_2	SRR3405800_2	SRR3405801_2	SRR3405802_2	SRR3405803_2	SRR3405804_2	SRR3405805_2	SRR3405806_2	SRR3405807_2	SRR3405808_2	SRR3405809_2	SRR3405810_2	SRR3405811_2	SRR3405812_2	SRR3405813_2	SRR3405814_2	SRR3405815_2	SRR3405816_2	SRR3405817_2	SRR3405818_2	SRR3405819_2	SRR3405820_2	SRR3405821_2	SRR3405822_2	SRR3405823_2	SRR3405824_2	SRR3405825_2	SRR3405826_2	SRR3405827_2	SRR3405828_2	SRR3405829_2	SRR3405830_2	SRR3405831_2	SRR3405832_2
YOR223W	277.153334779604	248.312995453928	286.550585867749	236.2149799764	158.181962132709	157.066500709503	156.405622983377	205.78877256737	185.01329583697	196.863056346193	194.008151624511	234.953596406147	242.324390666822	245.928046938765	315.246230866784	262.76961844218	262.540382369436	261.014666039847	225.283195053751	238.7876817576	242.375303289261	209.005107098876	230.255341236595	277.398730476305	258.980605087566	272.549727924884	248.20368509509	242.275689815614	282.74134979513	310.946882713537	312.782400130264	283.267291763347	327.156132410091	318.983298972456	284.911075404775	296.476379660582	295.702205493375	312.517138910403	292.873724946143	291.90366907998	255.349189031492	307.280390774745	318.297554914202	304.549425815769	317.329522594516	279.023398563441	315.286267202406	280.066842052822	287.09281541212	303.208560630464
YBR137W	1262.58741399597	1065.25351953098	1231.57871665762	1321.32754424299	1154.50862639915	1049.12367781604	763.51857373542	681.342101919944	603.961672467802	533.20756068655	581.013995750488	657.310656612436	652.850417208262	690.69153608334	653.306333704191	644.013400112627	725.748572919333	760.750930557418	749.471544329147	735.955880699064	748.480562139963	736.005714569047	711.698327458565	750.454872730568	723.941133291288	734.753874820539	730.141782163135	799.332932822317	773.86144004621	1095.82767588265	909.585600378813	851.696639783442	858.662041220479	832.171135848731	837.856960423797	967.268497348229	1056.79227026535	868.103163640007	976.527088653277	902.164777250312	942.218713015427	895.925958644437	831.957381557182	909.66723920135	788.542128748564	805.447543853133	732.336401628643	800.839780788882	865.576242874267	841.974309492659
YGR285C	8992.08597284938	7200.15377152652	8199.07583878438	7855.20261537591	8296.86361103022	9641.46673586027	10202.4590992234	11825.9237126668	10517.2942787324	11148.805105812	11316.1317189734	11558.4116454246	11359.7873177694	11494.7815641506	10212.318689395	10828.2347391578	10942.248356907	10490.7460436086	9737.24031954548	10062.145543601	10406.1220522341	10781.0732545236	10511.5051991797	10877.6825063577	10189.3811090033	10280.2742998395	9182.42332750894	9953.64029289914	10552.9531539142	10892.3883859095	9983.87040415796	10443.9418876225	9452.15960936182	9630.48107044783	9916.29523421008	10492.2876292235	12337.1451810907	9576.91410127656	10652.3322263552	9611.8405034242	9622.11168900839	9704.32197973855	9413.60253725297	9756.529481281	9821.56607328834	8997.57452567576	9778.41731306136	8979.54850614225	8844.86548081053	8925.90577275325
YPR022C	607.605387786055	702.476541042524	608.429326157548	748.71712403234	838.144702133729	935.351148455952	1043.93812263461	1044.93780889131	1076.27926905161	1109.67202613078	1078.1598842883	977.108607276358	924.633851446345	937.666085349503	809.8924549571	823.243544483594	857.018764104052	797.906043160955	814.258868396893	805.755356905131	845.644229978389	800.117710611647	866.364794046783	856.544669339061	861.261082035393	837.745016248375	901.547017609968	788.722318669809	759.969524015813	596.463165353848	701.962800292345	688.746893351015	674.943732629827	766.498103707343	716.744935338841	694.830743065533	625.092004017642	794.314394730607	664.240984243846	686.885821303827	738.335252005787	769.126520282569	749.047539408871	711.610586464951	745.072331132877	782.195593972846	782.309729283203	834.901964281793	697.962173995933	821.597390095451
YDR306C	621.818379313215	657.244805811139	540.71703018195	481.920740398281	399.848848724348	413.80981917696	419.241107760176	390.252283728794	407.385045641021	429.037871678251	473.905328707789	545.427991657127	525.511325642167	549.413721884475	467.684375397762	408.583973184662	517.555721932105	504.380653593014	438.78687664064	427.368722735396	512.511654532357	464.170851348423	519.81887642807	457.403549312027	516.756649221236	479.788000310164	546.493315612956	502.235736552075	512.366550062274	500.520446895768	564.446400235074	534.323587138889	537.400613898858	560.097145548695	542.025948331035	484.206596897398	434.19564350926	542.564477275004	498.813750556687	574.68534850121	576.020263629179	577.539047721207	576.556948272732	584.217362594302	527.723343054441	539.445237222653	536.077514839825	572.244682680902	548.398850996805	595.82112317438
YPL009C	2040.74870010794	1622.80388850559	1849.82141904351	2035.24513997523	2069.54733790294	2328.81292398129	1997.17949348004	2026.96609663508	1757.62631045122	1837.09426123959	1949.17564835251	1889.88468220341	1759.9402804508	1669.1712122014	1828.22074019125	1778.63134795256	1964.03617256626	1984.08301302887	1818.46239144695	1768.25339722038	1908.03818051942	1843.86100618517	1767.6167610082	1779.17806443423	1708.06743262404	1597.61868166107	1725.18256456229	1625.19240102591	1718.51173011318	1902.6712600241	2027.69280084447	1950.66004595563	1961.95434361247	2032.11125168924	1912.97436343206	1976.8907632194	2046.20935446893	1834.30198477134	1815.47948806672	1679.35829617576	1733.99914412083	1727.98942643509	1682.97449694156	1780.51935550461	1698.79969082105	1525.32791214681	1498.29122367944	1490.40976216759	1542.90899300825	1439.42558621882
YBL041W	4051.88700120097	2871.75363887423	3541.64748081063	3275.37378485133	3320.72271893874	2846.32690708824	2613.54721482282	2581.42289318965	2544.82230475756	2721.65382383549	2969.73936262728	3059.05853098638	3011.47448636533	2849.62583750747	3103.72358218515	3751.68183556176	3239.94898624702	3205.55733987015	3237.89376420392	3076.07516192354	2961.89027015158	2958.12749740556	2874.70304816597	2915.73022973997	3036.69816477094	3150.02174025626	3077.50309097724	3265.41650543453	3030.88920922005	3801.8747109473	3412.7436014213	3462.68211168908	3166.43908335653	3219.85494727491	3170.75252558484	3364.26285645733	4109.88634976869	3272.74892692283	3369.31386162825	3043.09575015879	3126.54297732745	3180.16693584947	3135.32621457403	3188.81163501217	3034.19187357496	3028.33395240855	3021.11480820749	3020.93720711572	3002.44073124113	2909.82408992139
YPR072W	1546.84724453916	1524.03254830645	1338.54451754661	1376.16316459465	1270.94812630239	1316.9421982566	1262.35070857589	1347.75652085573	1328.00408982979	1481.32828945701	1543.98154001173	1503.8894881076	1457.74751091335	1591.73003997388	1516.08549186592	1333.59378608228	1518.38641523215	1507.56869388851	1442.9903996907	1293.12713813346	1458.52275019	1395.07703388697	1471.0757912338	1365.25393996175	1396.08614556506	1407.9642626903	1400.18042981894	1499.63346688789	1559.98045306042	1546.64285899893	1520.76960063335	1465.60033564514	1529.67597045799	1617.43296302504	1603.24525010004	1562.51064956252	1695.60884922151	1445.39176746061	1535.26601059664	1423.0303867649	1446.97873784512	1469.76283298282	1503.8129989659	1519.76135039438	1551.87177488003	1407.20800675495	1546.44733941929	1467.70163983898	1382.17139875057	1435.35020233937
YOL150C	1.1844159605966	10.1540630111272	3.92535049133902	7.3817181242625	3.29545754443144	2.01367308601927	0	1.06626307029725	1.77897399843241	1.76558794929321	1.01045912304433	1.86471108258847	0.950291728105185	2.093004654798	4.14797672193137	6.07559811427006	1.67223173483717	0.928877815088423	1.47243918335785	6.12276107070769	1.06773261360908	12.82239920852	4.65162305528474	4.34794248395463	2.40912190779131	5.02395811843103	3.33906302818507	0.884217846042386	2.4515145935994	4.62374546785929	0.898800000374322	2.84214674010047	0.982450848078351	1.8763723468968	1.98544303417961	9.15757157252762	4.99075452309494	1.73620632728001	2.53204949521161	1.82439793174987	2.96917661664525	2.77663003712119	1.90597338271977	1.99051912297888	1.73879190462748	3.72031198084588	2.72581787206691	0.756937410953574	2.57867798274359	0
YPR068C	174.1091462077	194.773390486166	244.353068085854	283.668882203802	298.788150695117	256.743318467457	248.953328890701	272.963345996096	305.983527730374	262.189810470042	267.771667606747	237.75066303003	245.175265851138	239.649032974371	226.06473134526	244.54282409937	214.881777926577	234.077209402283	188.472215469805	213.072085260627	193.259603063243	185.92478852354	258.165079568303	230.440951649595	233.684825055757	227.334104859004	237.07347500114	275.875967965225	236.162572516742	231.187273392964	243.574800101441	254.845824362343	244.630261171509	250.495708310723	217.406012242668	234.66277154602	252.033103416295	243.068885819202	223.664372077026	261.801103206107	255.349189031492	224.907033006816	255.40043328445	261.753264671723	237.345094981651	212.987860903427	218.974035722708	232.379785162747	252.710442308872	241.26272566295
YOR270C	13119.7755955285	10604.5341701662	10007.6810776688	10879.5979840023	11919.6699382085	12573.3747491043	12981.6667076203	13100.108081672	13314.7308912674	13680.6582250985	13134.9581404532	13344.8048625444	13376.3063648086	13520.8100699951	11838.3255643921	11785.1414421554	12172.1747978798	12395.874442355	11767.733953396	11944.2822967366	12225.5384258239	11865.8482275644	12130.2700224188	12751.6457169421	12009.4727103397	11851.5172013788	12155.302443603	12011.2152206398	12533.7769455425	10094.7922927038	11160.3996046479	11043.6348497837	11788.4277260921	11880.2515143771	11076.7866876881	10752.133722594	9979.01366892834	11346.9764519385	11387.470596465	12456.0768790223	12201.3364433342	12150.5330424423	12672.8170217038	12916.47858901	12927.9178109053	14149.2765411521	14072.4890675241	13088.9617102092	15464.3318625133	13974.4913226057
YOR065W	2835.49180966826	2543.13123596866	6267.80339704558	7601.06060566916	5598.98236798901	3523.92790053373	2321.09646415568	2189.03808332026	2061.83086418316	2267.89772086713	2564.5452542865	3199.84421772181	3155.91882903732	3486.94575489347	3382.67501673503	2964.89187976379	2625.40382369436	2476.38825502573	2414.80026070688	2251.95152180629	2255.05127994237	2077.22867178024	2058.3432019635	2266.14762263715	2450.07698022376	2666.46577135727	2735.80564109297	2878.12908886797	3023.53466543926	2408.97138875469	2833.91640118024	2758.77710239086	2867.77402554071	2853.02415345659	2936.47024755165	2518.33218244509	2198.42736742332	3215.45411812259	3062.93587270764	3366.01418407851	3589.73452952411	3747.5250067679	3909.15140795826	3687.43667531838	4143.54110872729	4049.55959115074	4162.32389064617	4194.94713150471	4101.81711121748	4316.64660510467
YOR179C	290.181910346167	233.543449255924	223.744978006324	201.415451676305	203.219881906605	222.51087600513	236.922127122749	255.90313687134	264.177638767212	286.025247785501	259.687994622392	274.112529140505	268.932559053767	283.602130725129	326.653166852095	241.505025042235	255.851455430088	274.947833266173	275.346127287918	273.075143753563	260.526757720615	291.068462033404	300.029687065866	262.615726030859	330.049701367409	303.949466165077	341.697449884272	323.623731651513	293.364579700728	285.516282640311	274.134000114168	295.583260970449	264.279278133077	316.168740452111	272.005695682607	267.858968496433	289.463762339507	292.550766146682	323.258318888682	300.113459772854	325.619702292096	302.652674046209	317.344568222842	311.516242746195	279.945496645025	276.233164577807	274.398999121402	276.282154998055	285.373696756958	299.133176751022
YNL114C	2.3688319211932	3.69238654950078	2.94401286850427	0	3.29545754443144	3.02050962902891	0	1.06626307029725	0.889486999216204	1.76558794929321	2.02091824608865	1.86471108258847	1.90058345621037	4.186009309596	1.03699418048284	0	1.67223173483717	2.78663344526527	0	3.67365664242461	1.06773261360908	0	2.32581152764237	0.869588496790925	8.43192667726958	1.25598952960776	3.33906302818507	1.76843569208477	4.085857655999	1.15593636696482	1.79760000074864	0	1.9649016961567	1.8763723468968	1.98544303417961	0	7.48613178464241	0	1.68803299680774	1.82439793174987	1.9794510777635	1.85108669141413	0.952986691359887	2.98577868446833	0.869395952313742	1.86015599042294	0.908605957355636	3.78468705476787	2.57867798274359	0
YOR012W	56.8519661086368	79.3863108142668	87.3390484322932	79.0898370456697	82.3864386107859	58.3965194945589	54.603146485321	66.1083103584296	57.8166549490532	66.2095480984955	57.5961700135266	55.9413324776541	60.8186705987318	46.046102405556	54.9606915655907	65.3126797284032	50.1669520451152	51.0882798298632	57.4251281509563	60.0030584929353	74.7412829526354	84.6278347762319	76.7517804121982	70.4366682400649	83.1147058188001	87.9192670725431	77.9114706576516	79.5796061438148	62.9222079023845	61.2646274491356	78.195600032566	72.9484329959122	58.9470508847011	66.6112183148364	72.4686707475559	73.2605725802209	94.8243359388039	70.3163562548406	97.9059138148489	81.1857079628693	89.0752984993576	95.3309646078275	73.3799752347113	87.5828414110709	67.8128842804718	79.9867075881864	74.5056885031622	67.3674295748681	71.3434241892395	78.247370485281
YBR098W	88.831197044745	176.311457738662	246.315743331524	268.905445955277	341.629098772726	325.208203392112	328.544355970999	287.891028980258	222.371749804051	222.464081610945	189.966315132333	197.659374754378	191.958929077247	203.021451515406	195.991900111257	198.975838242345	234.948558744623	264.7301773002	290.070519121497	258.380517183864	266.933153402269	287.221742270848	262.816702623588	244.35436759825	244.525873640818	218.54217815175	210.360970775659	232.549293509148	229.625200267144	169.922645943829	209.420400087217	224.529592467937	230.875949298413	242.990218923136	207.47879707177	218.637021294097	190.896360508382	222.234409891842	186.527646147255	210.71796111711	192.996480081942	193.438559252776	222.045899086854	192.085095367462	219.087779983063	202.7570029561	210.796582106508	231.622847751794	220.047187860787	198.063656540868
YJL147C	163.449402562331	208.619840046794	176.640772110256	181.379359624736	185.644108336304	187.271596999792	230.443787709236	250.571821519854	222.371749804051	271.900544191155	244.531107776727	220.968263286734	229.020306473349	253.253563230558	226.06473134526	230.872728342262	188.962186036601	200.637608059099	216.448559953604	203.275667547495	207.140127040161	253.883504328696	201.182697141065	219.136301191313	191.525191669409	216.030199092534	203.682844719289	227.243986432893	202.65853973755	219.627909723316	205.82520008572	204.634565287234	202.38487470414	190.451793210025	239.245885618644	212.913539061267	170.933342416002	204.872346619042	205.09600911214	207.981364219485	208.83208870405	202.693992709847	225.857845852293	176.160942383631	188.658921652082	199.966768970466	193.533068916751	228.595098107979	200.277323326419	223.331036593406
